MaxTempC,MinTempC,DownShortRadiation,MaxRelHumidity,MinRelHumidity,Precipitation,SpecHumidity,newMaxTempC,newMinTempC,dailyGDD,Year,cumGDDJan1,cumGDDMar1,Ordinal,Flight.Period
13.0868,2.582,93.2838,100,53.2478,0,5.1319,13.0868,10,1.5434,2011,3123.71185,3008.23195,351,ABSENT
11.5121,-1.1589,127.5776,75.4743,30.1657,0,2.8035,11.5121,10,0.75605,2011,3124.4679,3008.988,352,ABSENT
16.8532,-2.5964,123.5878,89.7908,21.5199,0,3.0072,16.8532,10,3.4266,2011,3127.8945,3012.4146,353,ABSENT
19.5267,2.6534,92.9258,100,34.0743,0,5.2238,19.5267,10,4.76335,2011,3132.65785,3017.17795,354,ABSENT
20.1974,11.4437,32.7538,92.885,54.4159,1.7638,8.2551,20.1974,11.4437,5.82055,2011,3138.4784,3022.9985,355,ABSENT
23.7339,12.7582,87.6603,97.7552,49.8079,0,9.4709,23.7339,12.7582,8.24605,2011,3146.72445,3031.24455,356,ABSENT
22.0113,8.5464,116.8514,100,52.4872,0,8.9386,22.0113,10,6.00565,2011,3152.7301,3037.2502,357,ABSENT
13.9182,1.8275,124.8765,89.7592,39.3729,0,4.1374,13.9182,10,1.9591,2011,3154.6892,3039.2093,358,ABSENT
14.3837,-0.2427,85.2066,88.614,31.5758,0,3.5222,14.3837,10,2.19185,2011,3156.88105,3041.40115,359,ABSENT
13.2791,0.049,128.632,88.803,35.2794,0,3.6047,13.2791,10,1.63955,2011,3158.5206,3043.0407,360,ABSENT
17.4688,0.2213,55.8723,100,35.7179,16.8662,4.7781,17.4688,10,3.7344,2011,3162.255,3046.7751,361,ABSENT
12.279,1.1503,115.1397,89.6277,42.0615,0,3.9371,12.279,10,1.1395,2011,3163.3945,3047.9146,362,ABSENT
13.2873,-0.4969,123.5943,74.4711,27.331,0,2.9018,13.2873,10,1.64365,2011,3165.03815,3049.55825,363,ABSENT
16.2985,-0.7183,125.625,91.0482,27.0385,0,3.4975,16.2985,10,3.14925,2011,3168.1874,3052.7075,364,ABSENT
19.7131,7.6244,124.7659,84.7993,38.2015,0.7419,5.8378,19.7131,10,4.85655,2011,3173.04395,3057.56405,365,ABSENT
18.2039,2.953,104.7089,82.0822,30.7985,0,4.1942,18.2039,10,4.10195,2012,4.10195,-1,1,ABSENT
11.0594,0.7452,132.355,86.513,45.7338,0,3.7771,11.0594,10,0.5297,2012,4.63165,-1,2,ABSENT
3.0134,-7.1802,131.863,54.3848,26.7459,0,1.3331,10,10,0,2012,4.63165,-1,3,ABSENT
5.795,-8.5474,132.8802,50.2979,17.1913,0,1.1121,10,10,0,2012,4.63165,-1,4,ABSENT
13.2818,-5.3245,131.5837,64.5851,16.8422,0,1.8156,13.2818,10,1.6409,2012,6.27255,-1,5,ABSENT
17.4408,-1.7222,130.5465,75.5038,20.1838,0.3498,2.764,17.4408,10,3.7204,2012,9.99295,-1,6,ABSENT
20.1872,0.1433,127.8936,94.4234,24.947,0,3.9434,20.1872,10,5.0936,2012,15.08655,-1,7,ABSENT
18.4699,6.2479,88.0667,79.1262,37.4068,1.7051,5.0839,18.4699,10,4.23495,2012,19.3215,-1,8,ABSENT
12.0147,7.203,34.9088,74.3187,58.9342,4.711,5.1015,12.0147,10,1.00735,2012,20.32885,-1,9,ABSENT
17.8194,6.5739,123.6449,84.9882,43.2853,0,5.5774,17.8194,10,3.9097,2012,24.23855,-1,10,ABSENT
15.8489,6.9904,38.3862,87.4326,52.6743,7.9955,5.9005,15.8489,10,2.92445,2012,27.163,-1,11,ABSENT
17.4033,7.5083,132.0358,87.5604,49.2357,0,6.1204,17.4033,10,3.70165,2012,30.86465,-1,12,ABSENT
10.8378,-0.1009,140.7924,78.9134,39.4368,0,3.2469,10.8378,10,0.4189,2012,31.28355,-1,13,ABSENT
7.3388,-4.9614,141.4108,66.171,28.5152,0,1.9107,10,10,0,2012,31.28355,-1,14,ABSENT
9.1698,-3.2333,138.0132,62.1084,26.681,0,2.0421,10,10,0,2012,31.28355,-1,15,ABSENT
10.5682,-4.8644,107.5812,66.9049,22.6441,0,1.9456,10.5682,10,0.2841,2012,31.56765,-1,16,ABSENT
18.8802,3.9757,100.7129,87.8414,34.2552,6.2139,4.8166,18.8802,10,4.4401,2012,36.00775,-1,17,ABSENT
14.0027,0.647,127.3816,100,53.758,5.6619,5.3347,14.0027,10,2.00135,2012,38.0091,-1,18,ABSENT
10.5881,-2.5486,145.8323,70.8668,29.3404,0,2.4446,10.5881,10,0.29405,2012,38.30315,-1,19,ABSENT
15.3027,-0.0104,92.7808,75.2297,27.1866,4.1481,3.118,15.3027,10,2.65135,2012,40.9545,-1,20,ABSENT
19.2987,7.0743,87.5415,89.9029,43.1028,19.8877,6.0995,19.2987,10,4.64935,2012,45.60385,-1,21,ABSENT
9.8192,2.82,69.8155,93.2907,63.3409,0,4.7137,10,10,0,2012,45.60385,-1,22,ABSENT
16.4714,5.2503,57.8076,85.6646,43.4272,0,5.1331,16.4714,10,3.2357,2012,48.83955,-1,23,ABSENT
22.7789,7.0558,144.5757,100,39.9002,0,7.0487,22.7789,10,6.38945,2012,55.229,-1,24,ABSENT
17.4923,1.8954,150.8722,87.009,31.7743,0,4.1226,17.4923,10,3.74615,2012,58.97515,-1,25,ABSENT
22.5492,4.8239,111.0586,94.8691,30.8885,0.3552,5.5116,22.5492,10,6.2746,2012,65.24975,-1,26,ABSENT
19.8215,5.8837,112.262,100,52.4927,5.8641,7.5686,19.8215,10,4.91075,2012,70.1605,-1,27,ABSENT
17.7549,2.7273,154.6687,77.009,29.113,0,3.8769,17.7549,10,3.87745,2012,74.03795,-1,28,ABSENT
12.4636,-1.2795,161.4971,72.3553,28.9524,0,2.7376,12.4636,10,1.2318,2012,75.26975,-1,29,ABSENT
15.2194,-2.2368,158.6115,54.1192,15.454,0,1.9206,15.2194,10,2.6097,2012,77.87945,-1,30,ABSENT
18.5977,-0.3135,159.5689,62.6812,16.7889,0,2.5503,18.5977,10,4.29885,2012,82.1783,-1,31,ABSENT
20.6373,5.7365,109.6623,71.2235,26.988,0,4.4578,20.6373,10,5.31865,2012,87.49695,-1,32,ABSENT
21.5258,6.262,145.0876,93.055,35.6128,2.7763,6.0029,21.5258,10,5.7629,2012,93.25985,-1,33,ABSENT
14.8268,1.4789,169.868,73.9697,30.5886,0,3.4349,14.8268,10,2.4134,2012,95.67325,-1,34,ABSENT
13.29,1.2838,36.2519,85.4527,39.5424,0.3115,3.9008,13.29,10,1.645,2012,97.31825,-1,35,ABSENT
16.7703,3.8939,121.0519,100,53.2382,7.2304,6.4112,16.7703,10,3.38515,2012,100.7034,-1,36,ABSENT
12.8692,0.1542,130.0212,86.609,37.8204,0,3.6456,12.8692,10,1.4346,2012,102.138,-1,37,ABSENT
16.53,4.2134,171.5103,72.5225,32.8693,0,4.0837,16.53,10,3.265,2012,105.403,-1,38,ABSENT
12.7028,-0.0377,78.4125,79.7118,34.4146,0,3.3152,12.7028,10,1.3514,2012,106.7544,-1,39,ABSENT
10.9421,1.0635,162.4612,68.5945,36.3824,0,3.0982,10.9421,10,0.47105,2012,107.22545,-1,40,ABSENT
14.0051,-0.851,111.1783,79.5985,29.1464,0,3.1217,14.0051,10,2.00255,2012,109.228,-1,41,ABSENT
10.5576,-5.1381,66.3847,100,52.606,0,4.2192,10.5576,10,0.2788,2012,109.5068,-1,42,ABSENT
6.3425,-7.9663,187.7203,47.945,15.7898,0,1.1216,10,10,0,2012,109.5068,-1,43,ABSENT
10.5354,-6.8455,187.6605,58.7275,15.6994,0,1.487,10.5354,10,0.2677,2012,109.7745,-1,44,ABSENT
12.7192,1.3917,61.9632,53.7077,24.8395,0,2.5007,12.7192,10,1.3596,2012,111.1341,-1,45,ABSENT
17.6365,4.1087,182.2815,75.8459,31.6155,0,4.2353,17.6365,10,3.81825,2012,114.95235,-1,46,ABSENT
13.712,3.7642,75.979,83.4706,45.3595,1.339,4.5408,13.712,10,1.856,2012,116.80835,-1,47,ABSENT
18.552,4.0597,179.9212,86.9805,34.3294,0,4.8261,18.552,10,4.276,2012,121.08435,-1,48,ABSENT
19.1322,5.3745,173.1127,66.2082,26.925,0.9291,4.0495,19.1322,10,4.5661,2012,125.65045,-1,49,ABSENT
11.3524,1.7962,44.9021,100,60.029,13.8323,5.0288,11.3524,10,0.6762,2012,126.32665,-1,50,ABSENT
10.5799,-1.1203,191.1777,80.9999,37.5994,0,3.1139,10.5799,10,0.28995,2012,126.6166,-1,51,ABSENT
15.2136,-2.8048,127.4814,97.4147,28.3663,0,3.2986,15.2136,10,2.6068,2012,129.2234,-1,52,ABSENT
21.4625,5.4192,197.2349,87.7498,31.3876,0,5.3486,21.4625,10,5.73125,2012,134.95465,-1,53,ABSENT
25.7973,11.0037,178.8108,80.2554,32.3144,0,7.1401,25.7973,11.0037,8.4005,2012,143.35515,-1,54,ABSENT
24.4,8.7108,118.2061,100,47.3713,5.7548,9.255,24.4,10,7.2,2012,150.55515,-1,55,ABSENT
11.9174,-0.9917,207.6537,87.0791,37.2152,0,3.3739,11.9174,10,0.9587,2012,151.51385,-1,56,ABSENT
12.3827,-3.3184,209.3824,59.3649,19.0034,0,1.9581,12.3827,10,1.19135,2012,152.7052,-1,57,ABSENT
12.0944,2.2563,47.6082,75.2427,40.5902,3.6726,3.6904,12.0944,10,1.0472,2012,153.7524,-1,58,ABSENT
23.1399,5.6373,209.0965,78.5606,25.0075,18.2919,4.8724,23.1399,10,6.56995,2012,160.32235,-1,59,ABSENT
20.2681,8.4328,222.0818,76.3037,37.5854,0,5.7231,20.2681,10,5.13405,2012,165.4564,-1,60,ABSENT
27.3716,12.8605,210.2534,83.2986,35.4744,0,8.3562,27.3716,12.8605,10.11605,2012,175.57245,10.11605,61,ABSENT
24.7154,9.9331,136.6568,85.0756,34.9608,4.476,7.038,24.7154,10,7.3577,2012,182.93015,17.47375,62,ABSENT
20.7487,8.9845,79.1904,100,59.2396,41.8521,8.9899,20.7487,10,5.37435,2012,188.3045,22.8481,63,ABSENT
12.7731,-0.1609,120.1543,100,51.4075,15.2915,4.7237,12.7731,10,1.38655,2012,189.69105,24.23465,64,ABSENT
14.4188,-1.3046,203.0992,65.7926,22.5505,0,2.5063,14.4188,10,2.2094,2012,191.90045,26.44405,65,ABSENT
13.0157,-2.4112,234.4288,59.5513,20.3913,0,2.0979,13.0157,10,1.50785,2012,193.4083,27.9519,66,ABSENT
20.3982,0.4453,217.7733,90.8341,24.1978,0,3.8982,20.3982,10,5.1991,2012,198.6074,33.151,67,ABSENT
24.0367,8.9267,162.541,88.1415,35.2927,0,6.8133,24.0367,10,7.01835,2012,205.62575,40.16935,68,ABSENT
19.6433,4.0226,104.0374,100,52.2236,2.6123,7.4559,19.6433,10,4.82165,2012,210.4474,44.991,69,ABSENT
14.5021,0.4737,240.3397,67.5215,26.7443,0,2.9226,14.5021,10,2.25105,2012,212.69845,47.24205,70,ABSENT
18.6751,-0.8194,242.7665,74.0491,19.5298,0,2.9135,18.6751,10,4.33755,2012,217.036,51.5796,71,ABSENT
23.6159,5.0398,223.006,78.7873,23.8143,0,4.6858,23.6159,10,6.80795,2012,223.84395,58.38755,72,ABSENT
25.7387,13.5354,161.9625,73.2644,36.0752,0,7.6997,25.7387,13.5354,9.63705,2012,233.481,68.0246,73,ABSENT
29.6175,11.5369,236.9554,83.7277,27.962,0,7.703,29.6175,11.5369,10.5772,2012,244.0582,78.6018,74,ABSENT
29.2764,12.963,234.1229,77.66,29.2303,0,7.8543,29.2764,12.963,11.1197,2012,255.1779,89.7215,75,ABSENT
28.4359,16.4323,174.376,69.4076,35.0025,0.7706,8.7891,28.4359,16.4323,12.4341,2012,267.612,102.1556,76,ABSENT
28.1417,16.1837,206.6032,71.4683,36.1845,2.3336,8.9026,28.1417,16.1837,12.1627,2012,279.7747,114.3183,77,ABSENT
25.5781,14.8972,204.2362,77.7529,42.7547,1.4319,8.907,25.5781,14.8972,10.23765,2012,290.01235,124.55595,78,ABSENT
27.7666,15.1425,188.711,75.7295,36.684,1.1969,8.8174,27.7666,15.1425,11.45455,2012,301.4669,136.0105,79,ABSENT
27.7912,16.6111,177.6207,74.8718,40.0739,7.7824,9.5716,27.7912,16.6111,12.20115,2012,313.66805,148.21165,80,ABSENT
26.5651,15.6571,170.0742,78.3016,42.5905,3.3501,9.4137,26.5651,15.6571,11.1111,2012,324.77915,159.32275,81,ABSENT
27.0316,16.7496,163.9306,75.2458,42.7089,0,9.7026,27.0316,16.7496,11.8906,2012,336.66975,171.21335,82,ABSENT
29.7734,16.429,247.3875,75.9453,35.3792,0,9.5947,29.7734,16.429,13.1012,2012,349.77095,184.31455,83,ABSENT
26.6378,16.7354,177.1353,75.7345,44.0645,7.2413,9.7555,26.6378,16.7354,11.6866,2012,361.45755,196.00115,84,ABSENT
23.6768,13.3937,200.3931,80.2507,45.0814,2.3063,8.34,23.6768,13.3937,8.53525,2012,369.9928,204.5364,85,ABSENT
25.8548,9.7259,256.6161,85.4352,32.0604,0.8471,6.9704,25.8548,10,7.9274,2012,377.9202,212.4638,86,ABSENT
17.3634,4.245,276.5495,67.405,29.288,0,3.8079,17.3634,10,3.6817,2012,381.6019,216.1455,87,ABSENT
27.8803,3.7522,255.6787,97.0749,20.2267,0,5.2579,27.8803,10,8.94015,2012,390.54205,225.08565,88,ABSENT
29.478,12.3524,266.3501,75.2037,26.6122,0,7.3149,29.478,12.3524,10.9152,2012,401.45725,236.00085,89,ABSENT
28.8556,9.8677,265.1866,82.3193,25.4561,3.066,6.785,28.8556,10,9.4278,2012,410.88505,245.42865,90,ABSENT
26.3424,16.1794,161.2311,70.8868,39.4659,17.5759,8.831,26.3424,16.1794,11.2609,2012,422.14595,256.68955,91,ABSENT
25.6004,12.214,270.9645,79.327,35.2497,0,7.6387,25.6004,12.214,8.9072,2012,431.05315,265.59675,92,ABSENT
27.2872,9.4533,236.7426,100,33.3719,0,8.0463,27.2872,10,8.6436,2012,439.69675,274.24035,93,ABSENT
25.7879,8.3107,233.9501,79.4491,25.884,0,5.906,25.7879,10,7.89395,2012,447.5907,282.1343,94,ABSENT
31.6008,16.1925,239.821,77.3392,30.739,2.3937,9.6233,30,16.1925,13.09625,2012,460.68695,295.23055,95,ABSENT
24.0203,9.027,223.4448,100,47.0862,7.6676,9.012,24.0203,10,7.01015,2012,467.6971,302.2407,96,ABSENT
18.4301,6.4354,193.0195,81.4216,38.5862,1.2843,5.3269,18.4301,10,4.21505,2012,471.91215,306.45575,97,ABSENT
21.1566,4.2036,294.0295,60.9115,18.9577,0,3.4411,21.1566,10,5.5783,2012,477.49045,312.03405,98,ABSENT
22.5539,5.6362,200.7123,65.2894,20.9283,0,4.0649,22.5539,10,6.27695,2012,483.7674,318.311,99,ABSENT
24.2617,8.1014,294.3021,57.3923,19.413,0,4.2416,24.2617,10,7.13085,2012,490.89825,325.44185,100,ABSENT
24.4528,6.9151,256.543,60.1887,18.3436,0,4.0991,24.4528,10,7.2264,2012,498.12465,332.66825,101,ABSENT
15.5102,1.262,276.8354,79.3524,30.7872,0,3.6207,15.5102,10,2.7551,2012,500.87975,335.42335,102,ABSENT
17.9448,-0.6831,300.0999,70.8231,18.9888,0,2.8176,17.9448,10,3.9724,2012,504.85215,339.39575,103,ABSENT
22.0135,4.7705,298.338,56.2244,16.91,0,3.3115,22.0135,10,6.00675,2012,510.8589,345.4025,104,ABSENT
25.6555,6.7385,295.9643,64.3191,17.8962,0,4.3201,25.6555,10,7.82775,2012,518.68665,353.23025,105,ABSENT
29.301,14.9931,223.139,73.4693,30.9646,0,8.4803,29.301,14.9931,12.14705,2012,530.8337,365.3773,106,ABSENT
30.533,14.5494,292.3872,81.1591,30.8759,0,9.0854,30,14.5494,12.2747,2012,543.1084,377.652,107,ABSENT
31.663,15.6975,290.3393,74.9447,28.4967,0,9.0436,30,15.6975,12.84875,2012,555.95715,390.50075,108,ABSENT
27.3422,15.2112,219.7081,77.681,38.105,6.8478,9.0806,27.3422,15.2112,11.2767,2012,567.23385,401.77745,109,ABSENT
22.7989,12.8987,141.5637,81.6141,46.1347,0,8.2123,22.7989,12.8987,7.8488,2012,575.08265,409.62625,110,ABSENT
25.0248,13.8418,186.9225,79.4877,41.3243,0,8.5064,25.0248,13.8418,9.4333,2012,584.51595,419.05955,111,ABSENT
28.4758,14.3215,202.8532,83.7306,36.0154,0.9236,9.2312,28.4758,14.3215,11.39865,2012,595.9146,430.4582,112,ABSENT
21.1261,8.7447,114.7953,100,62.4525,47.0057,9.7952,21.1261,10,5.56305,2012,601.47765,436.02125,113,ABSENT
16.0716,4.9275,201.5833,85.565,42.8998,0,5.0416,16.0716,10,3.0358,2012,604.51345,439.05705,114,ABSENT
19.5554,3.4131,314.9801,64.3452,21.3724,0,3.4349,19.5554,10,4.7777,2012,609.29115,443.83475,115,ABSENT
21.3758,4.8948,187.2482,76.609,25.8668,1.6997,4.5144,21.3758,10,5.6879,2012,614.97905,449.52265,116,ABSENT
30.0653,13.0513,236.6695,78.5923,27.4746,0,7.9934,30,13.0513,11.52565,2012,626.5047,461.0483,117,ABSENT
30.2938,14.8198,296.6558,77.5419,30.4021,0,8.8409,30,14.8198,12.4099,2012,638.9146,473.4582,118,ABSENT
27.5134,13.2792,236.6495,85.8085,36.5619,0,8.8409,27.5134,13.2792,10.3963,2012,649.3109,483.8545,119,ABSENT
29.4159,15.5983,300.6651,86.4554,38.44,0,10.3353,29.4159,15.5983,12.5071,2012,661.818,496.3616,120,ABSENT
29.3256,13.7698,278.1054,95.7434,35.2346,0,9.8686,29.3256,13.7698,11.5477,2012,673.3657,507.9093,121,ABSENT
32.5292,16.3767,310.1065,91.9988,32.9009,0,11.1952,30,16.3767,13.18835,2012,686.55405,521.09765,122,ABSENT
33.481,16.8008,319.1623,92.1462,31.9187,0,11.5176,30,16.8008,13.4004,2012,699.95445,534.49805,123,ABSENT
33.3791,16.4934,321.9149,89.1364,30.1691,0,10.9232,30,16.4934,13.2467,2012,713.20115,547.74475,124,ABSENT
33.5103,16.9175,309.8804,85.2258,29.2378,0,10.7212,30,16.9175,13.45875,2012,726.6599,561.2035,125,ABSENT
32.5785,17.9838,274.1028,81.8039,32.1036,9.2853,10.9966,30,17.9838,13.9919,2012,740.6518,575.1954,126,ABSENT
26.5323,15.1436,195.3665,100,51.7716,0,11.7299,26.5323,15.1436,10.83795,2012,751.48975,586.03335,127,ABSENT
28.2085,13.4624,290.9244,99.659,38.9376,1.6723,10.0746,28.2085,13.4624,10.83545,2012,762.3252,596.8688,128,ABSENT
29.2389,14.5003,310.1397,94.9903,37.0924,0,10.2611,29.2389,14.5003,11.8696,2012,774.1948,608.7384,129,ABSENT
28.6047,14.1078,178.5914,100,44.8013,23.9647,11.6564,28.6047,14.1078,11.35625,2012,785.55105,620.09465,130,ABSENT
24.6615,11.297,319.5546,87.1456,36.0724,0,7.638,24.6615,11.297,7.97925,2012,793.5303,628.0739,131,ABSENT
24.6439,10.9798,341.8284,63.8419,24.0799,0,5.4555,24.6439,10.9798,7.81185,2012,801.34215,635.88575,132,ABSENT
27.1114,10.7126,311.7953,65.2681,20.0828,0,5.4819,27.1114,10.7126,8.912,2012,810.25415,644.79775,133,ABSENT
26.7843,12.1725,231.2772,88.254,33.7491,3.6835,8.1932,26.7843,12.1725,9.4784,2012,819.73255,654.27615,134,ABSENT
26.68,17.1999,184.3826,90.1648,50.406,16.4337,11.5536,26.68,17.1999,11.93995,2012,831.6725,666.2161,135,ABSENT
28.634,17.4757,221.776,91.1267,45.6969,0,11.8822,28.634,17.4757,13.05485,2012,844.72735,679.27095,136,PRESENT
28.6211,18.8997,187.102,89.5179,49.531,8.1103,12.7536,28.6211,18.8997,13.7604,2012,858.48775,693.03135,137,PRESENT
30.819,17.491,209.0899,95.2372,41.6599,17.8382,12.4363,30,17.491,13.7455,2012,872.23325,706.77685,138,PRESENT
26.7679,13.2029,297.2741,100,43.5498,0,10.2027,26.7679,13.2029,9.9854,2012,882.21865,716.76225,139,PRESENT
25.9766,10.7541,337.9654,86.2109,31.1059,0,7.2895,25.9766,10.7541,8.36535,2012,890.584,725.1276,140,PRESENT
25.1878,8.5702,224.5352,100,33.1791,0,7.3417,25.1878,10,7.5939,2012,898.1779,732.7215,141,PRESENT
28.4453,15.8784,222.7733,89.5704,40.4438,0,10.5578,28.4453,15.8784,12.16185,2012,910.33975,744.88335,142,PRESENT
30.404,18.6194,230.2466,84.9226,40.6408,2.0221,11.8826,30,18.6194,14.3097,2012,924.64945,759.19305,143,PRESENT
29.9914,18.9291,268.285,82.7435,41.4299,7.3452,11.7985,29.9914,18.9291,14.46025,2012,939.1097,773.6533,144,PRESENT
29.9586,19.3652,201.796,90.5062,47.4612,0,13.2731,29.9586,19.3652,14.6619,2012,953.7716,788.3152,145,PRESENT
32.1916,18.3163,297.4669,94.6122,40.0779,0,13.0076,30,18.3163,14.15815,2012,967.92975,802.47335,146,PRESENT
32.528,18.1332,327.859,91.5349,37.2198,0,12.437,30,18.1332,14.0666,2012,981.99635,816.53995,147,PRESENT
31.677,17.4343,280.8314,99.0336,41.0296,5.17,12.8916,30,17.4343,13.71715,2012,995.7135,830.2571,148,PRESENT
31.0347,19.4688,194.4025,96.7423,48.0882,13.9307,14.2895,30,19.4688,14.7344,2012,1010.4479,844.9915,149,PRESENT
29.6995,19.7632,210.4662,93.7019,51.6079,9.7389,14.089,29.6995,19.7632,14.73135,2012,1025.17925,859.72285,150,PRESENT
30.2833,18.9236,238.8304,95.4347,47.8634,23.6695,13.6267,30,18.9236,14.4618,2012,1039.64105,874.18465,151,PRESENT
32.7109,17.5935,323.7833,86.445,29.0482,2.6397,10.7733,30,17.5935,13.79675,2012,1053.4378,887.9814,152,PRESENT
30.9737,17.7036,224.9275,100,42.5084,4.8913,13.2977,30,17.7036,13.8518,2012,1067.2896,901.8332,153,PRESENT
26.1935,12.5563,313.6836,100,46.5079,0,10.8468,26.1935,12.5563,9.3749,2012,1076.6645,911.2081,154,PRESENT
28.3375,10.6767,343.6834,87.8596,23.092,0,7.0244,28.3375,10.6767,9.5071,2012,1086.1716,920.7152,155,PRESENT
29.5811,14.2016,268.4113,88.0858,28.4833,0,8.8629,29.5811,14.2016,11.89135,2012,1098.06295,932.60655,156,PRESENT
25.1643,13.2879,190.6525,97.1357,41.5396,0.2842,9.2697,25.1643,13.2879,9.2261,2012,1107.28905,941.83265,157,ABSENT
22.7684,14.0304,146.6967,95.9418,51.3148,0,9.5984,22.7684,14.0304,8.3994,2012,1115.68845,950.23205,158,ABSENT
27.9049,13.4907,339.9467,94.9638,33.6361,0,9.1699,27.9049,13.4907,10.6978,2012,1126.38625,960.92985,159,ABSENT
30.0653,14.4872,343.5571,84.9809,26.7729,0,8.6881,30,14.4872,12.2436,2012,1138.62985,973.17345,160,ABSENT
32.1435,14.9997,339.6941,85.5926,24.1312,0,9.0469,30,14.9997,12.49985,2012,1151.1297,985.6733,161,ABSENT
31.7403,16.3015,299.5813,93.0562,31.0417,0,10.7418,30,16.3015,13.15075,2012,1164.28045,998.82405,162,ABSENT
29.3538,19.0981,165.4864,97.9199,48.3449,22.8716,13.5063,29.3538,19.0981,14.22595,2012,1178.5064,1013.05,163,ABSENT
29.0537,19.7621,194.0168,97.9949,51.7892,1.1914,14.0831,29.0537,19.7621,14.4079,2012,1192.9143,1027.4579,164,ABSENT
32.3182,20.534,255.2997,96.6322,43.1701,0,14.5498,30,20.534,15.267,2012,1208.1813,1042.7249,165,ABSENT
29.8789,16.1619,331.6157,99.2471,38.1219,0,11.399,29.8789,16.1619,13.0204,2012,1221.2017,1055.7453,166,ABSENT
29.6808,14.364,330.8244,100,36.0893,0,10.7722,29.6808,14.364,12.0224,2012,1233.2241,1067.7677,167,ABSENT
28.6059,12.4135,339.5279,100,32.0359,0,9.1879,28.6059,12.4135,10.5097,2012,1243.7338,1078.2774,168,ABSENT
28.5871,12.6741,344.9467,93.2584,29.2152,0,8.5313,28.5871,12.6741,10.6306,2012,1254.3644,1088.908,169,ABSENT
30.8612,15.064,275.0535,91.1392,29.126,0,9.7122,30,15.064,12.532,2012,1266.8964,1101.44,170,ABSENT
33.5326,18.6511,271.6559,87.4225,30.2311,0,11.6469,30,18.6511,14.32555,2012,1281.22195,1115.76555,171,ABSENT
34.8619,20.7226,294.4151,84.5318,30.8919,0,12.7671,30,20.7226,15.3613,2012,1296.58325,1131.12685,172,ABSENT
35.6109,19.9463,310.0732,90.773,30.3698,0,13.1332,30,19.9463,14.97315,2012,1311.5564,1146.1,173,ABSENT
36.088,21.4978,295.4656,82.4051,29.0602,25.4457,13.0256,30,21.4978,15.7489,2012,1327.3053,1161.8489,174,ABSENT
34.2605,20.0128,251.2837,93.2256,34.7425,10.7991,13.5658,30,20.0128,15.0064,2012,1342.3117,1176.8553,175,ABSENT
34.5852,22.2294,280.8115,93.4158,40.1513,0.2897,15.5629,30,22.2294,16.1147,2012,1358.4264,1192.97,176,ABSENT
33.6053,21.1544,261.8222,98.0956,42.1984,15.5046,15.3543,30,21.1544,15.5772,2012,1374.0036,1208.5472,177,ABSENT
29.26,13.9475,347.3735,100,38.2082,0,11.0168,29.26,13.9475,11.60375,2012,1385.60735,1220.15095,178,ABSENT
31.3547,11.9599,348.2379,77.9441,16.9827,0,6.7241,30,11.9599,10.97995,2012,1396.5873,1231.1309,179,ABSENT
36.4326,14.9364,343.5571,74.1952,13.5759,0,7.7301,30,14.9364,12.4682,2012,1409.0555,1243.5991,180,ABSENT
41.7837,18.3785,337.8191,81.6773,14.2329,0,10.6492,30,18.3785,14.18925,2012,1423.24475,1257.78835,181,ABSENT
41.7884,23.4811,334.6609,77.3747,19.0947,0,13.4677,30,23.4811,16.74055,2012,1439.9853,1274.5289,182,ABSENT
41.2339,23.2216,318.3245,87.7532,23.6797,4.8367,15.2074,30,23.2216,16.6108,2012,1456.5961,1291.1397,183,ABSENT
38.4511,23.4091,358.5038,82.9424,27.1287,0,14.4665,30,23.4091,16.70455,2012,1473.30065,1307.84425,184,ABSENT
39.9152,21.9579,366.4226,77.6649,19.4544,5.5908,12.3372,30,21.9579,15.97895,2012,1489.2796,1323.8232,185,ABSENT
39.0982,23.1911,338.6502,82.719,25.3239,6.8369,14.2366,30,23.1911,16.59555,2012,1505.87515,1340.41875,186,ABSENT
40.1051,24.0088,338.5372,77.2443,22.675,6.0718,13.8738,30,24.0088,17.0044,2012,1522.87955,1357.42315,187,ABSENT
40.091,23.227,356.1035,81.4558,23.0567,0,14.0302,30,23.227,16.6135,2012,1539.49305,1374.03665,188,ABSENT
41.0956,24.3522,366.7152,74.7127,20.5538,0,13.6524,30,24.3522,17.1761,2012,1556.66915,1391.21275,189,ABSENT
42.3534,24.8799,364.4014,72.8941,18.7548,0,13.7104,30,24.8799,17.43995,2012,1574.1091,1408.6527,190,ABSENT
39.6854,24.821,294.209,75.8751,24.3458,2.1095,14.2781,30,24.821,17.4105,2012,1591.5196,1426.0632,191,ABSENT
34.3684,23.3437,209.5952,93.1208,42.1401,19.598,16.3339,30,23.3437,16.67185,2012,1608.19145,1442.73505,192,ABSENT
32.6171,21.5229,201.7362,97.0384,43.8736,3.5523,15.2967,30,21.5229,15.76145,2012,1623.9529,1458.4965,193,PRESENT
32.4765,20.2876,278.5442,100,42.0595,19.4231,14.6545,30,20.2876,15.1438,2012,1639.0967,1473.6403,194,PRESENT
31.2585,21.6832,219.2228,98.0074,49.3226,3.9021,15.6121,30,21.6832,15.8416,2012,1654.9383,1489.4819,195,PRESENT
32.7437,22.1139,207.5473,97.4995,45.6896,0.2678,15.9359,30,22.1139,16.05695,2012,1670.99525,1505.53885,196,PRESENT
